account_count,average_holding_bars,average_loss,average_win,best_symbol,best_timeframe,cohort_id,cohort_label,cost_tier,final_equity,grain,initial_capital,max_consecutive_losses,max_drawdown,max_drawdown_percent,net_profit,profit_factor,quality_flag,return_percent,status,strategy_id,symbol,timeframe,trade_count,win_rate,worst_symbol,worst_timeframe
46,41.4008,-488.63,787.95,MU,1d,non_leveraged_non_inverse,剔除杠杆/反向 ETF,stress_high,4548405.54,strategy,4600000.00,24,185015.86,4.0221,-51594.46,0.8862,normal_density_review,-1.1216,completed_capital_test,M10-PA-004,,,1438,0.3547,NVDA,1d
46,41.4008,-477.31,800.33,MU,1d,non_leveraged_non_inverse,剔除杠杆/反向 ETF,stress_low,4565222.23,strategy,4600000.00,24,175684.58,3.8192,-34777.77,0.9215,normal_density_review,-0.7560,completed_capital_test,M10-PA-004,,,1438,0.3547,NVDA,1d
1,27.7660,-461.67,770.75,SQQQ,1d,leveraged_inverse_only,只看杠杆/反向 ETF,baseline,88931.41,strategy_timeframe_symbol,100000.00,11,12348.27,12.3483,-11068.59,0.3853,normal_density_review,-11.0686,completed_capital_test,M10-PA-004,SQQQ,1d,48,0.1875,SQQQ,1d
1,27.7660,-469.42,760.51,SQQQ,1d,leveraged_inverse_only,只看杠杆/反向 ETF,stress_high,88537.06,strategy_timeframe_symbol,100000.00,11,12730.77,12.7308,-11462.94,0.3739,normal_density_review,-11.4629,completed_capital_test,M10-PA-004,SQQQ,1d,48,0.1875,SQQQ,1d
1,27.7660,-463.61,768.18,SQQQ,1d,leveraged_inverse_only,只看杠杆/反向 ETF,stress_low,88832.66,strategy_timeframe_symbol,100000.00,11,12444.06,12.4441,-11167.34,0.3824,normal_density_review,-11.1673,completed_capital_test,M10-PA-004,SQQQ,1d,48,0.1875,SQQQ,1d
1,29.4631,-479.46,787.25,TQQQ,1d,leveraged_inverse_only,只看杠杆/反向 ETF,baseline,94240.24,strategy_timeframe_symbol,100000.00,7,8076.65,8.0767,-5759.76,0.6568,normal_density_review,-5.7598,completed_capital_test,M10-PA-004,TQQQ,1d,49,0.2857,TQQQ,1d
1,29.4631,-490.92,776.99,TQQQ,1d,leveraged_inverse_only,只看杠杆/反向 ETF,stress_high,93695.47,strategy_timeframe_symbol,100000.00,7,8524.81,8.5248,-6304.53,0.6331,normal_density_review,-6.3045,completed_capital_test,M10-PA-004,TQQQ,1d,49,0.2857,TQQQ,1d
1,29.4631,-482.34,784.68,TQQQ,1d,leveraged_inverse_only,只看杠杆/反向 ETF,stress_low,94103.77,strategy_timeframe_symbol,100000.00,7,8188.94,8.1889,-5896.23,0.6507,normal_density_review,-5.8962,completed_capital_test,M10-PA-004,TQQQ,1d,49,0.2857,TQQQ,1d
2,28.6233,-470.09,780.79,TQQQ,1d,leveraged_inverse_only,只看杠杆/反向 ETF,baseline,183171.65,strategy_timeframe,200000.00,11,20424.92,10.2125,-16828.35,0.5162,normal_density_review,-8.4142,completed_capital_test,M10-PA-004,,1d,97,0.2371,SQQQ,1d
2,28.6233,-479.59,770.54,TQQQ,1d,leveraged_inverse_only,只看杠杆/反向 ETF,stress_high,182232.53,strategy_timeframe,200000.00,11,21255.58,10.6278,-17767.47,0.4994,normal_density_review,-8.8837,completed_capital_test,M10-PA-004,,1d,97,0.2371,SQQQ,1d
2,28.6233,-472.47,778.22,TQQQ,1d,leveraged_inverse_only,只看杠杆/反向 ETF,stress_low,182936.43,strategy_timeframe,200000.00,11,20633.00,10.3165,-17063.57,0.5119,normal_density_review,-8.5318,completed_capital_test,M10-PA-004,,1d,97,0.2371,SQQQ,1d
2,28.6233,-470.09,780.79,TQQQ,1d,leveraged_inverse_only,只看杠杆/反向 ETF,baseline,183171.65,strategy,200000.00,11,20424.92,10.2125,-16828.35,0.5162,normal_density_review,-8.4142,completed_capital_test,M10-PA-004,,,97,0.2371,SQQQ,1d
2,28.6233,-479.59,770.54,TQQQ,1d,leveraged_inverse_only,只看杠杆/反向 ETF,stress_high,182232.53,strategy,200000.00,11,21255.58,10.6278,-17767.47,0.4994,normal_density_review,-8.8837,completed_capital_test,M10-PA-004,,,97,0.2371,SQQQ,1d
2,28.6233,-472.47,778.22,TQQQ,1d,leveraged_inverse_only,只看杠杆/反向 ETF,stress_low,182936.43,strategy,200000.00,11,20633.00,10.3165,-17063.57,0.5119,normal_density_review,-8.5318,completed_capital_test,M10-PA-004,,,97,0.2371,SQQQ,1d
1,36.2308,-462.55,890.17,AAPL,1d,post_2018,2018 年后样本,baseline,105489.26,strategy_timeframe_symbol,100000.00,3,2739.26,2.7393,5489.26,1.6981,normal_density_review,5.4893,completed_capital_test,M10-PA-004,AAPL,1d,32,0.4688,AAPL,1d
1,36.2308,-486.55,868.50,AAPL,1d,post_2018,2018 年后样本,stress_high,104756.14,strategy_timeframe_symbol,100000.00,3,2898.42,2.8984,4756.14,1.5750,normal_density_review,4.7561,completed_capital_test,M10-PA-004,AAPL,1d,32,0.4688,AAPL,1d
1,36.2308,-468.56,884.74,AAPL,1d,post_2018,2018 年后样本,stress_low,105305.53,strategy_timeframe_symbol,100000.00,3,2779.09,2.7791,5305.53,1.6661,normal_density_review,5.3055,completed_capital_test,M10-PA-004,AAPL,1d,32,0.4688,AAPL,1d
1,39.8340,-457.90,895.18,ADBE,1d,post_2018,2018 年后样本,baseline,98836.78,strategy_timeframe_symbol,100000.00,6,3897.37,3.8974,-1163.22,0.9023,normal_density_review,-1.1632,completed_capital_test,M10-PA-004,ADBE,1d,38,0.3158,ADBE,1d
1,39.8340,-474.86,882.22,ADBE,1d,post_2018,2018 年后样本,stress_high,98240.24,strategy_timeframe_symbol,100000.00,6,4177.87,4.1779,-1759.76,0.8575,normal_density_review,-1.7598,completed_capital_test,M10-PA-004,ADBE,1d,38,0.3158,ADBE,1d
1,39.8340,-462.15,891.93,ADBE,1d,post_2018,2018 年后样本,stress_low,98687.33,strategy_timeframe_symbol,100000.00,6,3967.56,3.9676,-1312.67,0.8908,normal_density_review,-1.3127,completed_capital_test,M10-PA-004,ADBE,1d,38,0.3158,ADBE,1d
1,42.8269,-484.39,820.58,AMD,1d,post_2018,2018 年后样本,baseline,97588.93,strategy_timeframe_symbol,100000.00,6,4474.99,4.4750,-2411.07,0.8156,normal_density_review,-2.4111,completed_capital_test,M10-PA-004,AMD,1d,40,0.3250,AMD,1d
1,42.8269,-490.66,811.55,AMD,1d,post_2018,2018 年后样本,stress_high,97302.19,strategy_timeframe_symbol,100000.00,6,4617.56,4.6176,-2697.81,0.7964,normal_density_review,-2.6978,completed_capital_test,M10-PA-004,AMD,1d,40,0.3250,AMD,1d
1,42.8269,-485.96,818.32,AMD,1d,post_2018,2018 年后样本,stress_low,97517.17,strategy_timeframe_symbol,100000.00,6,4510.66,4.5107,-2482.83,0.8108,normal_density_review,-2.4828,completed_capital_test,M10-PA-004,AMD,1d,40,0.3250,AMD,1d
1,25.6352,-510.34,984.13,AMZN,1d,post_2018,2018 年后样本,baseline,109038.57,strategy_timeframe_symbol,100000.00,4,2774.23,2.7742,9038.57,2.0418,normal_density_review,9.0386,completed_capital_test,M10-PA-004,AMZN,1d,35,0.5143,AMZN,1d
1,25.6352,-529.17,960.66,AMZN,1d,post_2018,2018 年后样本,stress_high,108296.02,strategy_timeframe_symbol,100000.00,4,2945.82,2.9458,8296.02,1.9222,normal_density_review,8.2960,completed_capital_test,M10-PA-004,AMZN,1d,35,0.5143,AMZN,1d
1,25.6352,-515.06,978.25,AMZN,1d,post_2018,2018 年后样本,stress_low,108852.48,strategy_timeframe_symbol,100000.00,4,2817.28,2.8173,8852.48,2.0110,normal_density_review,8.8525,completed_capital_test,M10-PA-004,AMZN,1d,35,0.5143,AMZN,1d
1,34.6218,-469.78,944.39,ARKK,1d,post_2018,2018 年后样本,baseline,101491.50,strategy_timeframe_symbol,100000.00,5,2659.71,2.6597,1491.50,1.1024,normal_density_review,1.4915,completed_capital_test,M10-PA-004,ARKK,1d,48,0.3542,ARKK,1d
1,34.6218,-482.33,929.72,ARKK,1d,post_2018,2018 年后样本,stress_high,100853.09,strategy_timeframe_symbol,100000.00,5,2829.81,2.8298,853.09,1.0571,normal_density_review,0.8531,completed_capital_test,M10-PA-004,ARKK,1d,48,0.3542,ARKK,1d
1,34.6218,-472.92,940.72,ARKK,1d,post_2018,2018 年后样本,stress_low,101331.54,strategy_timeframe_symbol,100000.00,5,2702.26,2.7023,1331.54,1.0908,normal_density_review,1.3315,completed_capital_test,M10-PA-004,ARKK,1d,48,0.3542,ARKK,1d
1,38.0429,-474.67,829.54,AVGO,1d,post_2018,2018 年后样本,baseline,100456.64,strategy_timeframe_symbol,100000.00,8,4217.68,4.2177,456.64,1.0356,normal_density_review,0.4566,completed_capital_test,M10-PA-004,AVGO,1d,43,0.3721,AVGO,1d
1,38.0429,-484.14,815.02,AVGO,1d,post_2018,2018 年后样本,stress_high,99968.55,strategy_timeframe_symbol,100000.00,8,4404.46,4.4045,-31.45,0.9976,normal_density_review,-0.0315,completed_capital_test,M10-PA-004,AVGO,1d,43,0.3721,AVGO,1d
1,38.0429,-477.04,825.91,AVGO,1d,post_2018,2018 年后样本,stress_low,100334.40,strategy_timeframe_symbol,100000.00,8,4264.52,4.2645,334.40,1.0260,normal_density_review,0.3344,completed_capital_test,M10-PA-004,AVGO,1d,43,0.3721,AVGO,1d
1,38.5140,-462.40,926.20,CRM,1d,post_2018,2018 年后样本,baseline,96317.51,strategy_timeframe_symbol,100000.00,10,5613.74,5.6137,-3682.49,0.7511,normal_density_review,-3.6825,completed_capital_test,M10-PA-004,CRM,1d,44,0.2727,CRM,1d
1,38.5140,-477.88,913.23,CRM,1d,post_2018,2018 年后样本,stress_high,95666.68,strategy_timeframe_symbol,100000.00,10,6197.53,6.1975,-4333.32,0.7166,normal_density_review,-4.3333,completed_capital_test,M10-PA-004,CRM,1d,44,0.2727,CRM,1d
1,38.5140,-466.28,922.95,CRM,1d,post_2018,2018 年后样本,stress_low,96154.41,strategy_timeframe_symbol,100000.00,10,5760.02,5.7600,-3845.59,0.7423,normal_density_review,-3.8456,completed_capital_test,M10-PA-004,CRM,1d,44,0.2727,CRM,1d
1,12.3077,-429.33,0.00,DIA,1d,post_2018,2018 年后样本,baseline,98712.02,strategy_timeframe_symbol,100000.00,3,1287.98,1.2880,-1287.98,0.0000,normal_density_review,-1.2880,completed_capital_test,M10-PA-004,DIA,1d,3,0.0000,DIA,1d
1,12.3077,-469.70,0.00,DIA,1d,post_2018,2018 年后样本,stress_high,98590.91,strategy_timeframe_symbol,100000.00,3,1409.09,1.4091,-1409.09,0.0000,normal_density_review,-1.4091,completed_capital_test,M10-PA-004,DIA,1d,3,0.0000,DIA,1d
1,12.3077,-439.42,0.00,DIA,1d,post_2018,2018 年后样本,stress_low,98681.74,strategy_timeframe_symbol,100000.00,3,1318.26,1.3183,-1318.26,0.0000,normal_density_review,-1.3183,completed_capital_test,M10-PA-004,DIA,1d,3,0.0000,DIA,1d
1,38.5874,-498.11,710.14,EEM,1d,post_2018,2018 年后样本,baseline,96937.30,strategy_timeframe_symbol,100000.00,5,3062.70,3.0627,-3062.70,0.3168,normal_density_review,-3.0627,completed_capital_test,M10-PA-004,EEM,1d,11,0.1818,EEM,1d
1,38.5874,-517.44,692.32,EEM,1d,post_2018,2018 年后样本,stress_high,96727.66,strategy_timeframe_symbol,100000.00,5,3272.34,3.2723,-3272.34,0.2973,normal_density_review,-3.2723,completed_capital_test,M10-PA-004,EEM,1d,11,0.1818,EEM,1d
1,38.5874,-502.94,705.68,EEM,1d,post_2018,2018 年后样本,stress_low,96884.86,strategy_timeframe_symbol,100000.00,5,3115.14,3.1151,-3115.14,0.3118,normal_density_review,-3.1151,completed_capital_test,M10-PA-004,EEM,1d,11,0.1818,EEM,1d
1,35.6923,-409.72,997.50,EFA,1d,post_2018,2018 年后样本,baseline,100356.11,strategy_timeframe_symbol,100000.00,2,1027.85,1.0279,356.11,1.2173,normal_density_review,0.3561,completed_capital_test,M10-PA-004,EFA,1d,6,0.3333,EFA,1d
1,35.6923,-448.30,980.99,EFA,1d,post_2018,2018 年后样本,stress_high,100168.79,strategy_timeframe_symbol,100000.00,2,1092.70,1.0927,168.79,1.0941,normal_density_review,0.1688,completed_capital_test,M10-PA-004,EFA,1d,6,0.3333,EFA,1d
1,35.6923,-419.37,993.37,EFA,1d,post_2018,2018 年后样本,stress_low,100309.25,strategy_timeframe_symbol,100000.00,2,1044.08,1.0441,309.25,1.1844,normal_density_review,0.3093,completed_capital_test,M10-PA-004,EFA,1d,6,0.3333,EFA,1d
1,96.0000,-501.12,0.00,GLD,1d,post_2018,2018 年后样本,baseline,98997.77,strategy_timeframe_symbol,100000.00,2,1002.23,1.0022,-1002.23,0.0000,normal_density_review,-1.0022,completed_capital_test,M10-PA-004,GLD,1d,2,0.0000,GLD,1d
1,96.0000,-510.58,0.00,GLD,1d,post_2018,2018 年后样本,stress_high,98978.83,strategy_timeframe_symbol,100000.00,2,1021.17,1.0212,-1021.17,0.0000,normal_density_review,-1.0212,completed_capital_test,M10-PA-004,GLD,1d,2,0.0000,GLD,1d
1,96.0000,-503.49,0.00,GLD,1d,post_2018,2018 年后样本,stress_low,98993.03,strategy_timeframe_symbol,100000.00,2,1006.97,1.0070,-1006.97,0.0000,normal_density_review,-1.0070,completed_capital_test,M10-PA-004,GLD,1d,2,0.0000,GLD,1d
1,47.2973,-470.05,642.36,GOOG,1d,post_2018,2018 年后样本,baseline,93732.20,strategy_timeframe_symbol,100000.00,9,8234.28,8.2343,-6267.80,0.5061,normal_density_review,-6.2678,completed_capital_test,M10-PA-004,GOOG,1d,37,0.2703,GOOG,1d
1,47.2973,-483.97,629.10,GOOG,1d,post_2018,2018 年后样本,stress_high,93223.79,strategy_timeframe_symbol,100000.00,9,8607.04,8.6070,-6776.21,0.4814,normal_density_review,-6.7762,completed_capital_test,M10-PA-004,GOOG,1d,37,0.2703,GOOG,1d
1,47.2973,-473.54,639.04,GOOG,1d,post_2018,2018 年后样本,stress_low,93604.86,strategy_timeframe_symbol,100000.00,9,8327.68,8.3277,-6395.14,0.4998,normal_density_review,-6.3951,completed_capital_test,M10-PA-004,GOOG,1d,37,0.2703,GOOG,1d
1,43.6371,-482.79,690.77,GOOGL,1d,post_2018,2018 年后样本,baseline,95253.92,strategy_timeframe_symbol,100000.00,13,6455.49,6.4555,-4746.08,0.6359,normal_density_review,-4.7461,completed_capital_test,M10-PA-004,GOOGL,1d,39,0.3077,GOOGL,1d
1,43.6371,-494.54,669.00,GOOGL,1d,post_2018,2018 年后样本,stress_high,94675.44,strategy_timeframe_symbol,100000.00,13,6746.46,6.7465,-5324.56,0.6012,normal_density_review,-5.3246,completed_capital_test,M10-PA-004,GOOGL,1d,39,0.3077,GOOGL,1d
1,43.6371,-485.73,685.32,GOOGL,1d,post_2018,2018 年后样本,stress_low,95108.98,strategy_timeframe_symbol,100000.00,13,6487.38,6.4874,-4891.02,0.6271,normal_density_review,-4.8910,completed_capital_test,M10-PA-004,GOOGL,1d,39,0.3077,GOOGL,1d
1,43.1842,-477.81,750.28,INTC,1d,post_2018,2018 年后样本,baseline,101559.93,strategy_timeframe_symbol,100000.00,4,3084.10,3.0841,1559.93,1.1306,normal_density_review,1.5599,completed_capital_test,M10-PA-004,INTC,1d,43,0.4186,INTC,1d
1,43.1842,-487.14,738.82,INTC,1d,post_2018,2018 年后样本,stress_high,101120.17,strategy_timeframe_symbol,100000.00,4,3370.35,3.3704,1120.17,1.0920,normal_density_review,1.1202,completed_capital_test,M10-PA-004,INTC,1d,43,0.4186,INTC,1d
1,43.1842,-480.14,747.41,INTC,1d,post_2018,2018 年后样本,stress_low,101449.82,strategy_timeframe_symbol,100000.00,4,3155.73,3.1557,1449.82,1.1208,normal_density_review,1.4498,completed_capital_test,M10-PA-004,INTC,1d,43,0.4186,INTC,1d
1,34.7077,-514.42,1000.89,IVV,1d,post_2018,2018 年后样本,baseline,100458.52,strategy_timeframe_symbol,100000.00,3,1543.25,1.5433,458.52,1.2971,normal_density_review,0.4585,completed_capital_test,M10-PA-004,IVV,1d,5,0.4000,IVV,1d
1,34.7077,-542.06,984.43,IVV,1d,post_2018,2018 年后样本,stress_high,100342.69,strategy_timeframe_symbol,100000.00,3,1626.17,1.6262,342.69,1.2107,normal_density_review,0.3427,completed_capital_test,M10-PA-004,IVV,1d,5,0.4000,IVV,1d
1,34.7077,-521.33,996.77,IVV,1d,post_2018,2018 年后样本,stress_low,100429.55,strategy_timeframe_symbol,100000.00,3,1563.99,1.5640,429.55,1.2746,normal_density_review,0.4296,completed_capital_test,M10-PA-004,IVV,1d,5,0.4000,IVV,1d
1,52.1026,-500.59,674.40,IWM,1d,post_2018,2018 年后样本,baseline,98039.34,strategy_timeframe_symbol,100000.00,6,4110.75,4.1108,-1960.66,0.6736,normal_density_review,-1.9607,completed_capital_test,M10-PA-004,IWM,1d,18,0.3333,IWM,1d
1,52.1026,-517.06,658.02,IWM,1d,post_2018,2018 年后样本,stress_high,97743.39,strategy_timeframe_symbol,100000.00,6,4309.06,4.3091,-2256.61,0.6363,normal_density_review,-2.2566,completed_capital_test,M10-PA-004,IWM,1d,18,0.3333,IWM,1d
1,52.1026,-504.71,670.30,IWM,1d,post_2018,2018 年后样本,stress_low,97965.28,strategy_timeframe_symbol,100000.00,6,4160.38,4.1604,-2034.72,0.6640,normal_density_review,-2.0347,completed_capital_test,M10-PA-004,IWM,1d,18,0.3333,IWM,1d
1,35.7482,-458.63,742.17,META,1d,post_2018,2018 年后样本,baseline,95430.70,strategy_timeframe_symbol,100000.00,12,6310.65,6.3107,-4569.30,0.6786,normal_density_review,-4.5693,completed_capital_test,M10-PA-004,META,1d,44,0.2955,META,1d
1,35.7482,-473.61,728.15,META,1d,post_2018,2018 年后样本,stress_high,94784.04,strategy_timeframe_symbol,100000.00,12,6865.04,6.8650,-5215.96,0.6447,normal_density_review,-5.2160,completed_capital_test,M10-PA-004,META,1d,44,0.2955,META,1d
1,35.7482,-462.38,738.66,META,1d,post_2018,2018 年后样本,stress_low,95268.64,strategy_timeframe_symbol,100000.00,12,6449.54,6.4495,-4731.36,0.6699,normal_density_review,-4.7314,completed_capital_test,M10-PA-004,META,1d,44,0.2955,META,1d
1,32.6277,-448.70,961.54,MSFT,1d,post_2018,2018 年后样本,baseline,100064.42,strategy_timeframe_symbol,100000.00,9,4195.12,4.1951,64.42,1.0084,normal_density_review,0.0644,completed_capital_test,M10-PA-004,MSFT,1d,25,0.3200,MSFT,1d
1,32.6277,-473.07,936.44,MSFT,1d,post_2018,2018 年后样本,stress_high,99449.33,strategy_timeframe_symbol,100000.00,9,4366.55,4.3666,-550.67,0.9315,normal_density_review,-0.5507,completed_capital_test,M10-PA-004,MSFT,1d,25,0.3200,MSFT,1d
1,32.6277,-454.80,955.25,MSFT,1d,post_2018,2018 年后样本,stress_low,99910.32,strategy_timeframe_symbol,100000.00,9,4238.15,4.2382,-89.68,0.9884,normal_density_review,-0.0897,completed_capital_test,M10-PA-004,MSFT,1d,25,0.3200,MSFT,1d
1,40.7762,-518.02,898.95,MU,1d,post_2018,2018 年后样本,baseline,106963.51,strategy_timeframe_symbol,100000.00,4,2254.16,2.2542,6963.51,1.5845,normal_density_review,6.9635,completed_capital_test,M10-PA-004,MU,1d,44,0.4773,MU,1d
1,40.7762,-526.38,883.93,MU,1d,post_2018,2018 年后样本,stress_high,106455.83,strategy_timeframe_symbol,100000.00,4,2290.77,2.2908,6455.83,1.5332,normal_density_review,6.4558,completed_capital_test,M10-PA-004,MU,1d,44,0.4773,MU,1d
1,40.7762,-520.11,895.19,MU,1d,post_2018,2018 年后样本,stress_low,106836.37,strategy_timeframe_symbol,100000.00,4,2263.34,2.2633,6836.37,1.5715,normal_density_review,6.8364,completed_capital_test,M10-PA-004,MU,1d,44,0.4773,MU,1d
1,41.6334,-488.18,884.22,NOW,1d,post_2018,2018 年后样本,baseline,104503.65,strategy_timeframe_symbol,100000.00,6,3699.47,3.6995,4503.65,1.3417,normal_density_review,4.5037,completed_capital_test,M10-PA-004,NOW,1d,47,0.4255,NOW,1d
1,41.6334,-505.89,870.96,NOW,1d,post_2018,2018 年后样本,stress_high,103760.17,strategy_timeframe_symbol,100000.00,6,3851.16,3.8512,3760.17,1.2753,normal_density_review,3.7602,completed_capital_test,M10-PA-004,NOW,1d,47,0.4255,NOW,1d
1,41.6334,-492.62,880.90,NOW,1d,post_2018,2018 年后样本,stress_low,104317.31,strategy_timeframe_symbol,100000.00,6,3737.57,3.7376,4317.31,1.3246,normal_density_review,4.3173,completed_capital_test,M10-PA-004,NOW,1d,47,0.4255,NOW,1d
1,31.9529,-467.70,736.28,NVDA,1d,post_2018,2018 年后样本,baseline,91530.39,strategy_timeframe_symbol,100000.00,8,9056.71,9.0567,-8469.61,0.5106,normal_density_review,-8.4696,completed_capital_test,M10-PA-004,NVDA,1d,49,0.2449,NVDA,1d
1,31.9529,-480.18,726.07,NVDA,1d,post_2018,2018 年后样本,stress_high,90946.35,strategy_timeframe_symbol,100000.00,8,9611.45,9.6115,-9053.65,0.4904,normal_density_review,-9.0537,completed_capital_test,M10-PA-004,NVDA,1d,49,0.2449,NVDA,1d
1,31.9529,-470.83,733.73,NVDA,1d,post_2018,2018 年后样本,stress_low,91384.05,strategy_timeframe_symbol,100000.00,8,9195.72,9.1957,-8615.95,0.5054,normal_density_review,-8.6160,completed_capital_test,M10-PA-004,NVDA,1d,49,0.2449,NVDA,1d
1,36.9333,-499.48,831.69,ORCL,1d,post_2018,2018 年后样本,baseline,95665.07,strategy_timeframe_symbol,100000.00,9,5827.33,5.8273,-4334.93,0.6055,normal_density_review,-4.3349,completed_capital_test,M10-PA-004,ORCL,1d,30,0.2667,ORCL,1d
1,36.9333,-510.32,817.63,ORCL,1d,post_2018,2018 年后样本,stress_high,95314.10,strategy_timeframe_symbol,100000.00,9,6072.10,6.0721,-4685.90,0.5826,normal_density_review,-4.6859,completed_capital_test,M10-PA-004,ORCL,1d,30,0.2667,ORCL,1d
1,36.9333,-502.19,828.18,ORCL,1d,post_2018,2018 年后样本,stress_low,95577.22,strategy_timeframe_symbol,100000.00,9,5888.62,5.8886,-4422.78,0.5997,normal_density_review,-4.4228,completed_capital_test,M10-PA-004,ORCL,1d,30,0.2667,ORCL,1d
1,45.5348,-488.46,901.35,PANW,1d,post_2018,2018 年后样本,baseline,105891.04,strategy_timeframe_symbol,100000.00,4,2083.77,2.0838,5891.04,1.5244,normal_density_review,5.8910,completed_capital_test,M10-PA-004,PANW,1d,42,0.4524,PANW,1d
1,45.5348,-501.11,887.20,PANW,1d,post_2018,2018 年后样本,stress_high,105331.28,strategy_timeframe_symbol,100000.00,4,2124.30,2.1243,5331.28,1.4626,normal_density_review,5.3313,completed_capital_test,M10-PA-004,PANW,1d,42,0.4524,PANW,1d
1,45.5348,-491.63,897.80,PANW,1d,post_2018,2018 年后样本,stress_low,105750.83,strategy_timeframe_symbol,100000.00,4,2093.92,2.0939,5750.83,1.5086,normal_density_review,5.7508,completed_capital_test,M10-PA-004,PANW,1d,42,0.4524,PANW,1d
1,48.1818,-473.92,772.29,PLTR,1d,post_2018,2018 年后样本,baseline,98297.31,strategy_timeframe_symbol,100000.00,6,4431.95,4.4320,-1702.69,0.7605,normal_density_review,-1.7027,completed_capital_test,M10-PA-004,PLTR,1d,22,0.3182,PLTR,1d
1,48.1818,-480.22,764.39,PLTR,1d,post_2018,2018 年后样本,stress_high,98147.33,strategy_timeframe_symbol,100000.00,6,4549.20,4.5492,-1852.67,0.7428,normal_density_review,-1.8527,completed_capital_test,M10-PA-004,PLTR,1d,22,0.3182,PLTR,1d
1,48.1818,-475.49,770.32,PLTR,1d,post_2018,2018 年后样本,stress_low,98259.79,strategy_timeframe_symbol,100000.00,6,4461.28,4.4613,-1740.21,0.7560,normal_density_review,-1.7402,completed_capital_test,M10-PA-004,PLTR,1d,22,0.3182,PLTR,1d
1,45.5010,-468.68,798.89,QCOM,1d,post_2018,2018 年后样本,baseline,94067.06,strategy_timeframe_symbol,100000.00,7,5932.94,5.9329,-5932.94,0.5479,normal_density_review,-5.9329,completed_capital_test,M10-PA-004,QCOM,1d,37,0.2432,QCOM,1d
1,45.5010,-480.62,787.09,QCOM,1d,post_2018,2018 年后样本,stress_high,93626.30,strategy_timeframe_symbol,100000.00,7,6373.70,6.3737,-6373.70,0.5264,normal_density_review,-6.3737,completed_capital_test,M10-PA-004,QCOM,1d,37,0.2432,QCOM,1d
1,45.5010,-471.67,795.93,QCOM,1d,post_2018,2018 年后样本,stress_low,93956.68,strategy_timeframe_symbol,100000.00,7,6043.32,6.0433,-6043.32,0.5424,normal_density_review,-6.0433,completed_capital_test,M10-PA-004,QCOM,1d,37,0.2432,QCOM,1d
1,30.6555,-414.79,992.24,QQQ,1d,post_2018,2018 年后样本,baseline,97494.94,strategy_timeframe_symbol,100000.00,8,3985.61,3.9856,-2505.06,0.6645,normal_density_review,-2.5051,completed_capital_test,M10-PA-004,QQQ,1d,23,0.2174,QQQ,1d
1,30.6555,-439.80,966.65,QQQ,1d,post_2018,2018 年后样本,stress_high,96916.86,strategy_timeframe_symbol,100000.00,8,4486.11,4.4861,-3083.14,0.6105,normal_density_review,-3.0831,completed_capital_test,M10-PA-004,QQQ,1d,23,0.2174,QQQ,1d
1,30.6555,-421.06,985.84,QQQ,1d,post_2018,2018 年后样本,stress_low,97350.12,strategy_timeframe_symbol,100000.00,8,4111.03,4.1110,-2649.88,0.6504,normal_density_review,-2.6499,completed_capital_test,M10-PA-004,QQQ,1d,23,0.2174,QQQ,1d
1,52.8461,-415.14,857.93,SLV,1d,post_2018,2018 年后样本,baseline,103542.32,strategy_timeframe_symbol,100000.00,3,1168.94,1.1689,3542.32,2.0666,normal_density_review,3.5423,completed_capital_test,M10-PA-004,SLV,1d,16,0.5000,SLV,1d
1,52.8461,-426.40,838.52,SLV,1d,post_2018,2018 年后样本,stress_high,103296.90,strategy_timeframe_symbol,100000.00,3,1229.71,1.2297,3296.90,1.9665,normal_density_review,3.2969,completed_capital_test,M10-PA-004,SLV,1d,16,0.5000,SLV,1d
1,52.8461,-417.96,853.07,SLV,1d,post_2018,2018 年后样本,stress_low,103480.91,strategy_timeframe_symbol,100000.00,3,1184.13,1.1841,3480.91,2.0411,normal_density_review,3.4809,completed_capital_test,M10-PA-004,SLV,1d,16,0.5000,SLV,1d
1,43.0125,-463.08,753.94,SMH,1d,post_2018,2018 年后样本,baseline,94691.81,strategy_timeframe_symbol,100000.00,6,6974.74,6.9747,-5308.19,0.6302,normal_density_review,-5.3082,completed_capital_test,M10-PA-004,SMH,1d,43,0.2791,SMH,1d
1,43.0125,-477.36,734.58,SMH,1d,post_2018,2018 年后样本,stress_high,94016.84,strategy_timeframe_symbol,100000.00,6,7622.34,7.6223,-5983.16,0.5957,normal_density_review,-5.9832,completed_capital_test,M10-PA-004,SMH,1d,43,0.2791,SMH,1d
1,43.0125,-466.66,749.09,SMH,1d,post_2018,2018 年后样本,stress_low,94522.64,strategy_timeframe_symbol,100000.00,6,7137.04,7.1370,-5477.36,0.6214,normal_density_review,-5.4774,completed_capital_test,M10-PA-004,SMH,1d,43,0.2791,SMH,1d
1,44.8983,-467.60,744.86,SNOW,1d,post_2018,2018 年后样本,baseline,96416.69,strategy_timeframe_symbol,100000.00,7,3824.14,3.8241,-3583.31,0.6517,normal_density_review,-3.5833,completed_capital_test,M10-PA-004,SNOW,1d,31,0.2903,SNOW,1d
1,44.8983,-480.80,736.76,SNOW,1d,post_2018,2018 年后样本,stress_high,96053.22,strategy_timeframe_symbol,100000.00,7,4115.02,4.1150,-3946.78,0.6269,normal_density_review,-3.9468,completed_capital_test,M10-PA-004,SNOW,1d,31,0.2903,SNOW,1d
