strategy_id,symbol,timeframe,cost_tier,sequence,event_id,trade_id,direction,signal_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,risk_per_share,risk_budget,risk_budget_quantity,notional_cap_quantity,quantity,equity_before,gross_pnl,cost_pnl,pnl,equity_after,win,exit_reason,holding_bars_approx,quality_flag,spec_ref,source_ledger_ref,skip_reason
M10-PA-007,QQQ,1d,baseline,44,5cbfed831b4aa095,5cbfed831b4aa095:baseline,short,2025-09-24T16:00:00-04:00,2025-09-25T16:00:00-04:00,2025-10-01T16:00:00-04:00,592.2000,602.8700,570.8600,602.8700,10.6700,506.77,47.4944,171.1466,47.4944,101353.02,-506.77,5.68,-512.44,100840.58,false,stop_hit,22.1538,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,QQQ,1d,baseline,45,7895f614b9bc42ef,7895f614b9bc42ef:baseline,long,2025-12-23T16:00:00-05:00,2025-12-24T16:00:00-05:00,2026-01-26T16:00:00-05:00,621.9900,600.2800,665.4100,625.4600,21.7100,504.20,23.2245,162.1257,23.2245,100840.58,80.59,2.90,77.69,100918.27,true,max_holding_exit,121.8462,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,QQQ,1d,baseline,46,da981123409dc2f6,da981123409dc2f6:baseline,short,2026-02-03T16:00:00-05:00,2026-02-04T16:00:00-05:00,2026-03-05T16:00:00-05:00,615.0200,636.6000,571.8600,608.9100,21.5800,504.59,23.3824,164.0894,23.3824,100918.27,142.87,2.86,140.00,101058.28,true,max_holding_exit,107.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,QQQ,1d,baseline,47,12581bc09975e46b,12581bc09975e46b:baseline,long,2026-03-04T16:00:00-05:00,2026-03-05T16:00:00-05:00,2026-03-09T16:00:00-04:00,607.4000,593.3400,635.5200,593.3400,14.0600,505.29,35.9382,166.3785,35.9382,101058.28,-505.29,4.32,-509.61,100548.67,false,stop_hit,14.6154,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,QQQ,1d,baseline,48,2b7c833f36ee6e32,2b7c833f36ee6e32:baseline,short,2026-03-18T16:00:00-04:00,2026-03-19T16:00:00-04:00,2026-04-10T16:00:00-04:00,589.5100,613.2900,541.9500,613.2900,23.7800,502.74,21.1414,170.5631,21.1414,100548.67,-502.74,2.54,-505.29,100043.38,false,stop_hit,81.2308,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,1,e6d8435416b44dd0,e6d8435416b44dd0:baseline,long,2018-03-09T16:00:00-05:00,2018-03-12T16:00:00-04:00,2018-03-16T16:00:00-04:00,15.5400,15.3900,15.8400,15.3900,0.1500,500.00,3333.3333,6435.0064,3333.3333,100000.00,-500.00,10.31,-510.31,99489.69,false,stop_hit,14.7692,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,2,e61da8d6f2ff9d22,e61da8d6f2ff9d22:baseline,long,2018-03-21T16:00:00-04:00,2018-03-22T16:00:00-04:00,2018-04-05T16:00:00-04:00,15.5200,15.2800,16.0000,15.2800,0.2400,497.45,2072.7019,6410.4182,2072.7019,99489.69,-497.45,6.38,-503.83,98985.86,false,stop_hit,51.6923,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,3,d7900456b7e29cc5,d7900456b7e29cc5:baseline,long,2018-04-13T16:00:00-04:00,2018-04-16T16:00:00-04:00,2018-04-30T16:00:00-04:00,15.7700,15.2700,16.7700,15.2700,0.5000,494.93,989.8586,6276.8458,989.8586,98985.86,-494.93,3.07,-498.00,98487.86,false,stop_hit,51.6923,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,4,4008ea90d79666eb,4008ea90d79666eb:baseline,long,2018-05-24T16:00:00-04:00,2018-05-25T16:00:00-04:00,2018-06-25T16:00:00-04:00,15.6500,15.2600,16.4300,15.3700,0.3900,492.44,1262.6648,6293.1537,1262.6648,98487.86,-353.55,3.92,-357.46,98130.39,false,max_holding_exit,114.4615,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,5,60b015db8f759bd0,60b015db8f759bd0:baseline,short,2018-09-06T16:00:00-04:00,2018-09-07T16:00:00-04:00,2018-10-05T16:00:00-04:00,13.3200,14.0500,11.8600,13.7500,0.7300,490.65,672.1260,7367.1466,672.1260,98130.39,-289.01,1.82,-290.83,97839.56,false,max_holding_exit,103.3846,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,6,4a6794521e7e53aa,4a6794521e7e53aa:baseline,short,2018-11-09T16:00:00-05:00,2018-11-12T16:00:00-05:00,2018-12-12T16:00:00-05:00,13.2200,14.0100,11.6400,13.8200,0.7900,489.20,619.2377,7400.8744,619.2377,97839.56,-371.54,1.67,-373.22,97466.34,false,max_holding_exit,110.7692,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,7,4fb8258512659dda,4fb8258512659dda:baseline,long,2019-01-28T16:00:00-05:00,2019-01-29T16:00:00-05:00,2019-02-27T16:00:00-05:00,14.8800,14.3000,16.0400,14.7500,0.5800,487.33,840.2271,6550.1574,840.2271,97466.34,-109.23,2.49,-111.72,97354.62,false,max_holding_exit,107.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,8,1d6126d490364bdf,1d6126d490364bdf:baseline,short,2019-04-11T16:00:00-04:00,2019-04-12T16:00:00-04:00,2019-05-13T16:00:00-04:00,14.0900,14.3500,13.5700,13.8400,0.2600,486.77,1872.2043,6909.4835,1872.2043,97354.62,468.05,5.23,462.82,97817.45,true,max_holding_exit,114.4615,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,9,95ceabb474e60087,95ceabb474e60087:baseline,long,2019-04-24T16:00:00-04:00,2019-04-25T16:00:00-04:00,2019-04-26T16:00:00-04:00,14.0200,13.9700,14.1200,14.1200,0.0500,489.09,9781.7445,6976.9932,6976.9932,97817.45,697.70,19.63,678.07,98495.51,true,target_hit,3.6923,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,10,73465022f88fa8cd,73465022f88fa8cd:baseline,long,2019-08-07T16:00:00-04:00,2019-08-08T16:00:00-04:00,2019-08-29T16:00:00-04:00,15.7800,14.9800,17.3800,17.3800,0.8000,492.48,615.5969,6241.7941,615.5969,98495.51,984.96,2.04,982.91,99478.42,true,target_hit,77.5385,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,11,fedb67e38aaee5eb,fedb67e38aaee5eb:baseline,short,2019-08-19T16:00:00-04:00,2019-08-20T16:00:00-04:00,2019-08-23T16:00:00-04:00,15.9100,16.2200,15.2900,16.2200,0.3100,497.39,1604.4907,6252.5723,1604.4907,99478.42,-497.39,5.16,-502.55,98975.88,false,stop_hit,11.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,12,4e775d005e5519db,4e775d005e5519db:baseline,short,2019-09-25T16:00:00-04:00,2019-09-26T16:00:00-04:00,2019-10-24T16:00:00-04:00,16.7600,17.5100,15.2600,16.6500,0.7500,494.88,659.8392,5905.4820,659.8392,98975.88,72.58,2.20,70.38,99046.26,true,max_holding_exit,103.3846,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,13,9ea87ad4a7987186,9ea87ad4a7987186:baseline,short,2019-11-05T16:00:00-05:00,2019-11-06T16:00:00-05:00,2019-12-05T16:00:00-05:00,16.4300,17.1100,15.0700,15.8500,0.6800,495.23,728.2813,6028.3783,728.2813,99046.26,422.40,2.35,420.05,99466.31,true,max_holding_exit,107.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,14,7bec5d97cce0bb31,7bec5d97cce0bb31:baseline,long,2020-01-15T16:00:00-05:00,2020-01-16T16:00:00-05:00,2020-01-21T16:00:00-05:00,16.7800,16.6200,17.1000,16.6200,0.1600,497.33,3108.3221,5927.6703,3108.3221,99466.31,-497.33,10.38,-507.71,98958.59,false,stop_hit,18.4615,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,15,20450d665baf8512,20450d665baf8512:baseline,short,2020-02-07T16:00:00-05:00,2020-02-10T16:00:00-05:00,2020-02-19T16:00:00-05:00,16.5900,17.0600,15.6500,17.0600,0.4700,494.79,1052.7510,5964.9544,1052.7510,98958.59,-494.79,3.54,-498.34,98460.26,false,stop_hit,33.2308,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,16,052f60e1251caea8,052f60e1251caea8:baseline,long,2020-05-14T16:00:00-04:00,2020-05-15T16:00:00-04:00,2020-06-15T16:00:00-04:00,15.4200,13.7300,18.8000,16.2300,1.6900,492.30,291.3025,6385.2308,291.3025,98460.26,235.96,0.92,235.03,98695.29,true,max_holding_exit,114.4615,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,17,552e44b525b7d499,552e44b525b7d499:baseline,short,2020-09-21T16:00:00-04:00,2020-09-22T16:00:00-04:00,2020-10-20T16:00:00-04:00,22.8100,25.5700,17.2900,23.0200,2.7600,493.48,178.7958,4326.8431,178.7958,98695.29,-37.55,0.82,-38.37,98656.93,false,max_holding_exit,103.3846,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,18,1709db22dcafe163,1709db22dcafe163:baseline,short,2020-10-22T16:00:00-04:00,2020-10-23T16:00:00-04:00,2020-10-28T16:00:00-04:00,23.0200,23.5000,22.0600,22.0600,0.4800,493.28,1027.6763,4285.7048,1027.6763,98656.93,986.57,4.63,981.94,99638.86,true,target_hit,18.4615,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,19,7c9771a07b5da01e,7c9771a07b5da01e:baseline,long,2021-05-03T16:00:00-04:00,2021-05-04T16:00:00-04:00,2021-06-02T16:00:00-04:00,25.0000,23.8600,27.2800,26.1500,1.1400,498.19,437.0126,3985.5545,437.0126,99638.86,502.56,2.24,500.33,100139.19,true,max_holding_exit,107.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,20,b8d850aaaf0955e4,b8d850aaaf0955e4:baseline,long,2021-06-07T16:00:00-04:00,2021-06-08T16:00:00-04:00,2021-06-17T16:00:00-04:00,25.7200,25.0700,27.0200,25.0700,0.6500,500.70,770.3015,3893.4367,770.3015,100139.19,-500.70,3.91,-504.61,99634.58,false,stop_hit,33.2308,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,21,0c22485ae28cd26e,0c22485ae28cd26e:baseline,short,2021-06-17T16:00:00-04:00,2021-06-18T16:00:00-04:00,2021-07-19T16:00:00-04:00,24.0900,26.2100,19.8500,23.2900,2.1200,498.17,234.9872,4135.9312,234.9872,99634.58,187.99,1.11,186.88,99821.46,true,max_holding_exit,114.4615,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,22,1eecd9d211a7950a,1eecd9d211a7950a:baseline,short,2021-07-16T16:00:00-04:00,2021-07-19T16:00:00-04:00,2021-08-16T16:00:00-04:00,23.4740,24.6900,21.0420,22.1000,1.2160,499.11,410.4501,4252.4265,410.4501,99821.46,563.96,1.87,562.09,100383.55,true,max_holding_exit,103.3846,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,23,0db2678ec285161a,0db2678ec285161a:baseline,long,2021-09-30T16:00:00-04:00,2021-10-01T16:00:00-04:00,2021-10-13T16:00:00-04:00,20.8100,20.4800,21.4700,21.4700,0.3300,501.92,1520.9628,4823.8129,1520.9628,100383.55,1003.84,6.43,997.40,101380.95,true,target_hit,44.3077,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,24,db9c17c496a0eacb,db9c17c496a0eacb:baseline,long,2021-12-15T16:00:00-05:00,2021-12-16T16:00:00-05:00,2021-12-27T16:00:00-05:00,20.6100,20.2700,21.2900,21.2900,0.3400,506.90,1490.8963,4919.0176,1490.8963,101380.95,1013.81,6.25,1007.56,102388.51,true,target_hit,40.6154,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,25,b3a8fa657e3184fc,b3a8fa657e3184fc:baseline,long,2022-02-07T16:00:00-05:00,2022-02-08T16:00:00-05:00,2022-02-24T16:00:00-05:00,21.2700,20.3400,23.1300,23.1300,0.9300,511.94,550.4759,4813.7524,550.4759,102388.51,1023.89,2.44,1021.44,103409.96,true,target_hit,59.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,26,3d7c19e3d2a464ef,3d7c19e3d2a464ef:baseline,short,2022-06-28T16:00:00-04:00,2022-06-29T16:00:00-04:00,2022-07-14T16:00:00-04:00,19.2600,20.3000,17.1800,17.1800,1.0400,517.05,497.1632,5369.1566,497.1632,103409.96,1034.10,1.81,1032.29,104442.24,true,target_hit,55.3846,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,27,4181f392cfbb5ef6,4181f392cfbb5ef6:baseline,short,2022-07-25T16:00:00-04:00,2022-07-26T16:00:00-04:00,2022-07-28T16:00:00-04:00,17.1600,17.9800,15.5200,17.9800,0.8200,522.21,636.8429,6086.3778,636.8429,104442.24,-522.21,2.24,-524.45,103917.79,false,stop_hit,7.3846,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,28,9dc38f8b2cae4f13,9dc38f8b2cae4f13:baseline,long,2022-12-23T16:00:00-05:00,2022-12-27T16:00:00-05:00,2023-01-23T16:00:00-05:00,21.9600,21.0100,23.8600,21.0100,0.9500,519.59,546.9358,4732.1400,546.9358,103917.79,-519.59,2.35,-521.94,103395.86,false,stop_hit,99.6923,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,29,8e44357848c1a018,8e44357848c1a018:baseline,long,2023-01-24T16:00:00-05:00,2023-01-25T16:00:00-05:00,2023-01-26T16:00:00-05:00,21.6300,21.3600,22.1700,22.1700,0.2700,516.98,1914.7381,4780.2060,1914.7381,103395.86,1033.96,8.39,1025.57,104421.43,true,target_hit,3.6923,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,30,a917a9ffafdd4e4c,a917a9ffafdd4e4c:baseline,short,2023-02-03T16:00:00-05:00,2023-02-06T16:00:00-05:00,2023-03-07T16:00:00-05:00,20.5500,22.2200,17.2100,18.4500,1.6700,522.11,312.6390,5081.3347,312.6390,104421.43,656.54,1.22,655.32,105076.75,true,max_holding_exit,107.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,31,209d173af351f318,209d173af351f318:baseline,long,2023-03-13T16:00:00-04:00,2023-03-14T16:00:00-04:00,2023-04-12T16:00:00-04:00,20.0500,18.3800,23.3900,23.3900,1.6700,525.38,314.6010,5240.7356,314.6010,105076.75,1050.77,1.37,1049.40,106126.15,true,target_hit,107.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,32,d7fcdf54870f12fe,d7fcdf54870f12fe:baseline,long,2023-04-28T16:00:00-04:00,2023-05-01T16:00:00-04:00,2023-05-11T16:00:00-04:00,23.6910,22.6300,25.8130,22.6300,1.0610,530.63,500.1232,4479.5978,500.1232,106126.15,-530.63,2.32,-532.95,105593.20,false,stop_hit,36.9231,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,33,726922ca7c04b4ae,726922ca7c04b4ae:baseline,short,2023-05-23T16:00:00-04:00,2023-05-24T16:00:00-04:00,2023-06-08T16:00:00-04:00,21.4100,22.2400,19.7500,22.2400,0.8300,527.97,636.1036,4931.9572,636.1036,105593.20,-527.97,2.78,-530.74,105062.46,false,stop_hit,55.3846,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,34,d6266b3f92bbadb0,d6266b3f92bbadb0:baseline,long,2023-11-03T16:00:00-04:00,2023-11-06T16:00:00-05:00,2023-11-10T16:00:00-05:00,21.2200,20.5700,22.5200,20.5700,0.6500,525.31,808.1728,4951.1056,808.1728,105062.46,-525.31,3.38,-528.69,104533.77,false,stop_hit,14.7692,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,35,e04dc0ea836cdae9,e04dc0ea836cdae9:baseline,long,2023-11-15T16:00:00-05:00,2023-11-16T16:00:00-05:00,2023-12-15T16:00:00-05:00,21.8800,20.1000,25.4400,21.8300,1.7800,522.67,293.6342,4777.5946,293.6342,104533.77,-14.68,1.28,-15.97,104517.81,false,max_holding_exit,107.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,36,968f29daa2f9f4ba,968f29daa2f9f4ba:baseline,long,2024-01-18T16:00:00-05:00,2024-01-19T16:00:00-05:00,2024-01-19T16:00:00-05:00,20.7700,20.5700,21.1700,20.5700,0.2000,522.59,2612.9451,5032.1524,2612.9451,104517.81,-522.59,10.80,-533.39,103984.41,false,stop_hit,0.0000,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,37,06631d614f51f917,06631d614f51f917:baseline,short,2024-01-31T16:00:00-05:00,2024-02-01T16:00:00-05:00,2024-02-01T16:00:00-05:00,20.9400,21.0700,20.6800,21.0700,0.1300,519.92,3999.4006,4965.8269,3999.4006,103984.41,-519.92,16.80,-536.72,103447.69,false,stop_hit,0.0000,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,38,0b5ca463fa95831a,0b5ca463fa95831a:baseline,long,2024-02-23T16:00:00-05:00,2024-02-26T16:00:00-05:00,2024-03-04T16:00:00-05:00,20.6100,20.1100,21.6100,21.6100,0.5000,517.24,1034.4769,5019.2960,1034.4769,103447.69,1034.48,4.37,1030.11,104477.80,true,target_hit,25.8462,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-007,SLV,1d,baseline,39,4275af834b745447,4275af834b745447:baseline,long,2024-05-06T16:00:00-04:00,2024-05-07T16:00:00-04:00,2024-05-15T16:00:00-04:00,25.0300,24.0200,27.0500,27.0500,1.0100,522.39,517.2168,4174.1031,517.2168,104477.80,1044.78,2.69,1042.08,105519.88,true,target_hit,29.5385,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
