bar_timestamp,direction,event_type,generated_at,hypothetical_entry_price,hypothetical_stop_price,hypothetical_target_price,real_money_actions,review_status,schema_version,stage,strategy_id,strategy_title,symbol,timeframe
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,XLP,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,XLP,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,XLP,15m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,XLP,5m
2026-05-15T10:10:00,short,今日候选,2026-05-15T23:58:45Z,84.8100,85.5800,84.2100,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,XLP,15m
2026-05-15T10:05:00,short,今日候选,2026-05-15T23:58:45Z,84.9200,85.5800,84.3200,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,XLP,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前日线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M12-FTD-001,方方土日线趋势顺势信号K,XLP,1d
2026-05-15T16:00:00-04:00,short,今日候选,2026-05-15T23:58:45Z,44.3800,46.3800,40.3800,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,XLU,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,XLU,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,XLU,15m
2026-05-15T15:55:00,short,今日候选,2026-05-15T23:58:45Z,43.9100,43.9960,43.7380,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,XLU,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,XLU,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,XLU,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,XLU,15m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,XLU,5m
2026-05-15T10:25:00,short,今日候选,2026-05-15T23:58:45Z,44.3450,44.7650,43.9600,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,XLU,15m
2026-05-15T10:20:00,short,今日候选,2026-05-15T23:58:45Z,44.3250,44.7650,43.9400,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,XLU,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前日线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M12-FTD-001,方方土日线趋势顺势信号K,XLU,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,XLC,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,XLC,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,XLC,15m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,XLC,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,XLC,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,XLC,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,XLC,15m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,XLC,5m
2026-05-15T11:40:00,short,今日候选,2026-05-15T23:58:45Z,116.2350,117.0400,115.6250,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,XLC,15m
2026-05-15T11:35:00,short,今日候选,2026-05-15T23:58:45Z,116.4100,117.0400,115.8000,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,XLC,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前日线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M12-FTD-001,方方土日线趋势顺势信号K,XLC,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,XLB,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,XLB,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,XLB,15m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,XLB,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,XLB,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,XLB,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,XLB,15m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,XLB,5m
2026-05-15T11:25:00,short,今日候选,2026-05-15T23:58:45Z,50.4600,51.1900,49.8100,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,XLB,15m
2026-05-15T10:00:00,short,今日候选,2026-05-15T23:58:45Z,50.5300,51.1900,49.8800,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,XLB,5m
2026-05-15T16:00:00-04:00,short,今日候选,2026-05-15T23:58:45Z,50.76,51.19,49.90,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M12-FTD-001,方方土日线趋势顺势信号K,XLB,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,SMH,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,SMH,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,SMH,15m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,SMH,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,SMH,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,SMH,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,SMH,15m
2026-05-15T15:55:00,short,今日候选,2026-05-15T23:58:45Z,556.5500,557.3500,554.9500,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,SMH,5m
2026-05-15T10:40:00,long,今日候选,2026-05-15T23:58:45Z,561.4260,552.9100,569.4210,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,SMH,15m
2026-05-15T10:15:00,long,今日候选,2026-05-15T23:58:45Z,562.8750,552.9100,570.8700,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,SMH,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前日线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M12-FTD-001,方方土日线趋势顺势信号K,SMH,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,SOXX,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,SOXX,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,SOXX,15m
2026-05-15T15:55:00,short,今日候选,2026-05-15T23:58:45Z,509.6300,514.5300,499.8300,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,SOXX,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,SOXX,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,SOXX,1h
2026-05-15T15:55:00,short,今日候选,2026-05-15T23:58:45Z,509.6600,513.0200,502.9400,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,SOXX,15m
2026-05-15T15:55:00,short,今日候选,2026-05-15T23:58:45Z,509.6600,510.7950,507.3900,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,SOXX,5m
2026-05-15T10:10:00,long,今日候选,2026-05-15T23:58:45Z,513.6110,506.2700,520.1310,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,SOXX,15m
2026-05-15T10:10:00,long,今日候选,2026-05-15T23:58:45Z,513.6110,506.2700,520.1310,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,SOXX,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前日线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M12-FTD-001,方方土日线趋势顺势信号K,SOXX,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,TQQQ,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,TQQQ,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,TQQQ,15m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,TQQQ,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,TQQQ,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,TQQQ,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,TQQQ,15m
2026-05-15T15:55:00,short,今日候选,2026-05-15T23:58:45Z,75.2370,75.3700,74.9710,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,TQQQ,5m
2026-05-15T10:10:00,long,今日候选,2026-05-15T23:58:45Z,75.9000,74.2280,77.4820,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,TQQQ,15m
2026-05-15T10:10:00,long,今日候选,2026-05-15T23:58:45Z,75.9000,74.2280,77.4820,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,TQQQ,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前日线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M12-FTD-001,方方土日线趋势顺势信号K,TQQQ,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,SQQQ,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,SQQQ,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,SQQQ,15m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,SQQQ,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,SQQQ,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,SQQQ,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,SQQQ,15m
2026-05-15T15:55:00,long,今日候选,2026-05-15T23:58:45Z,43.0250,42.9650,43.1450,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,SQQQ,5m
2026-05-15T10:10:00,short,今日候选,2026-05-15T23:58:45Z,42.6710,43.5650,41.8360,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,SQQQ,15m
2026-05-15T10:10:00,short,今日候选,2026-05-15T23:58:45Z,42.6710,43.5650,41.8360,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,SQQQ,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前日线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M12-FTD-001,方方土日线趋势顺势信号K,SQQQ,1d
2026-05-15T16:00:00-04:00,short,今日候选,2026-05-15T23:58:45Z,416.9600,437.4200,376.0400,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,GLD,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,GLD,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,GLD,15m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,GLD,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,GLD,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,GLD,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,GLD,15m
2026-05-15T15:55:00,short,今日候选,2026-05-15T23:58:45Z,417.5300,417.6800,417.2300,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,GLD,5m
2026-05-15T10:25:00,long,今日候选,2026-05-15T23:58:45Z,418.2500,414.1200,422.0200,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,GLD,15m
2026-05-15T10:15:00,long,今日候选,2026-05-15T23:58:45Z,418.5500,414.1200,422.3200,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,GLD,5m
2026-05-15T16:00:00-04:00,short,今日候选,2026-05-15T23:58:45Z,416.96,417.89,415.10,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M12-FTD-001,方方土日线趋势顺势信号K,GLD,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,SLV,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,SLV,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,SLV,15m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,SLV,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,SLV,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,SLV,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,SLV,15m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,SLV,5m
2026-05-15T13:25:00,long,今日候选,2026-05-15T23:58:45Z,69.8150,68.5500,71.0450,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,SLV,15m
2026-05-15T13:20:00,long,今日候选,2026-05-15T23:58:45Z,69.9450,68.5500,71.1750,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,SLV,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前日线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M12-FTD-001,方方土日线趋势顺势信号K,SLV,1d
2026-05-15T16:00:00-04:00,long,今日候选,2026-05-15T23:58:45Z,145.7400,127.3800,182.4600,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,USO,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,USO,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,USO,15m
2026-05-15T15:55:00,long,今日候选,2026-05-15T23:58:45Z,148.4100,147.7610,149.7080,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,USO,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,USO,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,USO,1h
2026-05-15T15:55:00,long,今日候选,2026-05-15T23:58:45Z,148.3900,147.8400,149.4900,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,USO,15m
2026-05-15T15:55:00,long,今日候选,2026-05-15T23:58:45Z,148.3900,148.2800,148.6100,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,USO,5m
2026-05-15T10:40:00,long,今日候选,2026-05-15T23:58:45Z,146.5750,145.1700,147.6350,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,USO,15m
2026-05-15T10:40:00,long,今日候选,2026-05-15T23:58:45Z,146.5750,145.1700,147.6350,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,USO,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前日线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M12-FTD-001,方方土日线趋势顺势信号K,USO,1d
2026-05-15T16:00:00-04:00,short,今日候选,2026-05-15T23:58:45Z,83.8300,86.2900,78.9100,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,TLT,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,TLT,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,TLT,15m
2026-05-15T15:55:00,short,今日候选,2026-05-15T23:58:45Z,83.6200,83.6600,83.5400,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,TLT,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,TLT,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,TLT,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,TLT,15m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,TLT,5m
2026-05-15T13:40:00,short,今日候选,2026-05-15T23:58:45Z,83.6840,83.9200,83.4740,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,TLT,15m
2026-05-15T10:30:00,long,今日候选,2026-05-15T23:58:45Z,83.9300,83.7100,84.1400,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,TLT,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前日线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M12-FTD-001,方方土日线趋势顺势信号K,TLT,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,HYG,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,HYG,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,HYG,15m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,HYG,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,HYG,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,HYG,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,HYG,15m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,HYG,5m
2026-05-15T11:40:00,short,今日候选,2026-05-15T23:58:45Z,79.5400,79.6550,79.4550,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,HYG,15m
2026-05-15T10:15:00,long,今日候选,2026-05-15T23:58:45Z,79.6650,79.5700,79.7500,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-012,开盘区间突破,HYG,5m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前日线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M12-FTD-001,方方土日线趋势顺势信号K,HYG,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,LQD,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,LQD,1h
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,LQD,15m
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-001,趋势回调二次入场,LQD,5m
2026-05-15T16:00:00-04:00,short,今日候选,2026-05-15T23:58:45Z,107.7950,107.8700,107.6450,false,needs_read_only_bar_close_review,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,LQD,1d
,,未触发,2026-05-15T23:58:45Z,,,,false,当前K线未触发,m12.12.observation-event.v1,M12.12.daily_observation_loop,M10-PA-002,突破后续跟进,LQD,1h
