grain,strategy_id,timeframe,symbol,cost_tier,account_count,initial_capital,final_equity,net_profit,return_percent,trade_count,win_rate,profit_factor,max_drawdown,max_drawdown_percent,max_consecutive_losses,average_win,average_loss,average_holding_bars,best_symbol,worst_symbol,best_timeframe,worst_timeframe,quality_flag,status
strategy_timeframe_symbol,M10-PA-002,5m,SPY,baseline,1,100000.00,62054.66,-37945.34,-37.9453,2731,0.3471,0.8553,43818.83,43.8188,34,236.54,-147.05,83.2135,SPY,SPY,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,5m,SPY,stress_high,1,100000.00,7143.64,-92856.36,-92.8564,2731,0.3087,0.4407,92866.42,92.8664,34,86.79,-87.93,83.2135,SPY,SPY,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,5m,SPY,stress_low,1,100000.00,36151.86,-63848.14,-63.8481,2731,0.3446,0.7212,66112.01,66.1120,34,175.52,-127.94,83.2135,SPY,SPY,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,5m,TSLA,baseline,1,100000.00,139935.36,39935.36,39.9354,2747,0.3509,1.0463,42895.42,42.8954,17,936.47,-483.92,101.3327,TSLA,TSLA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,5m,TSLA,stress_high,1,100000.00,26201.83,-73798.17,-73.7982,2747,0.3509,0.8355,77182.96,77.1830,17,388.75,-251.57,101.3327,TSLA,TSLA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,5m,TSLA,stress_low,1,100000.00,92060.93,-7939.07,-7.9391,2747,0.3509,0.9890,37167.19,37.1672,17,737.50,-403.19,101.3327,TSLA,TSLA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-005,15m,NVDA,baseline,1,100000.00,106415.42,6415.42,6.4154,1672,0.3463,1.0134,32400.18,32.4002,14,840.70,-439.48,75.4360,NVDA,NVDA,15m,15m,definition_breadth_review,needs_definition_fix
strategy_timeframe_symbol,M10-PA-005,15m,NVDA,stress_high,1,100000.00,41737.15,-58262.85,-58.2629,1672,0.3463,0.8371,64688.16,64.6882,14,517.10,-327.23,75.4360,NVDA,NVDA,15m,15m,definition_breadth_review,needs_definition_fix
strategy_timeframe_symbol,M10-PA-005,15m,NVDA,stress_low,1,100000.00,84218.81,-15781.19,-15.7812,1672,0.3463,0.9644,36957.22,36.9572,14,739.39,-406.12,75.4360,NVDA,NVDA,15m,15m,definition_breadth_review,needs_definition_fix
strategy_timeframe_symbol,M10-PA-005,15m,QQQ,baseline,1,100000.00,91889.00,-8111.00,-8.1110,2044,0.3400,0.9797,28298.40,28.2984,17,562.04,-295.57,57.4089,QQQ,QQQ,15m,15m,definition_breadth_review,needs_definition_fix
strategy_timeframe_symbol,M10-PA-005,15m,QQQ,stress_high,1,100000.00,19698.48,-80301.52,-80.3015,2044,0.3302,0.6874,84847.42,84.8474,17,261.59,-187.63,57.4089,QQQ,QQQ,15m,15m,definition_breadth_review,needs_definition_fix
strategy_timeframe_symbol,M10-PA-005,15m,QQQ,stress_low,1,100000.00,62532.28,-37467.72,-37.4677,2044,0.3390,0.8939,43095.77,43.0958,17,455.29,-261.28,57.4089,QQQ,QQQ,15m,15m,definition_breadth_review,needs_definition_fix
strategy_timeframe_symbol,M10-PA-005,15m,SPY,baseline,1,100000.00,94050.66,-5949.34,-5.9493,2104,0.3446,0.9812,20834.81,20.8348,24,428.73,-229.71,52.5542,SPY,SPY,15m,15m,definition_breadth_review,needs_definition_fix
